,0,1,2
13468,42478454,44656011,34919798
13473,40156035,46664656,53163526
13486,36204009,57411873,38448876
13488,54118819,45824288,54859153
13502,38990119,38716594,51901002
13507,42247230,49729258,42669228
13508,47974137,39707402,41734327
13510,46622500,45795625,34587273
13518,55724395,44459450,41005307
13521,51873464,48558822,35232067
13535,53965914,43099408,46222757
13537,39472115,59948085,40266633
13542,38253385,47750519,54337172
13543,54303487,40277655,40746482
13552,54326308,42912098,35100107
13559,43935520,45563970,35794402
13561,41353695,36353298,46065819
13565,47725320,43314039,46382474
13585,39655428,49278691,52336711
13591,38722309,34659366,48893716
13596,48187257,37661493,39393624
13597,58674072,52284929,40712483
13598,57175228,55386659,50762217
13602,37190748,34982964,57379820
13625,36195454,53539483,37784078
13627,47948561,44252511,50712549
13628,39422621,56002023,36230782
13638,51336147,40586546,51597997
13642,41914512,55549311,52222002
13648,54115158,53962479,38254516
13649,40663198,47508996,47923444
13650,52316859,34884117,53881920
13665,47391359,57185072,44384960
13672,41474680,35565063,45837725
13673,36570885,59448023,58932483
13678,37251322,38327391,40721712
13682,41132147,37445708,49789683
13687,44826282,56915622,44986771
13697,40311315,39412424,40051804
13703,49087218,46486216,48573303
13716,39822702,56718250,45847138
13721,50605555,42817312,41776699
13722,52123856,36681250,36009038
13724,45163706,40909205,40641370
13728,40629115,54650812,48727279
13730,44804058,57007245,40718155
13736,43675014,54023358,35211191
13754,58874221,58115442,52910128
13758,45689901,51491225,43360526
13759,45945567,53806293,39712734
13760,54859153,42414024,35801272
13761,37446283,57570400,37912443
13770,58248114,59912085,40241224
13772,54830615,37213283,34865690
13773,49046207,42741482,49874194
13784,40601964,54337172,55076163
13787,50411349,52934381,48253581
13794,50784268,38199008,44447288
13798,55170361,37885518,45732625
13802,56436345,46037441,48338847
13813,39896716,58971397,44040866
13814,34584959,34962677,45856051
13816,43207404,46432307,57686176
13818,44988836,51912276,37493576
13829,50658855,44940566,48787078
13832,40215052,57538680,46040687
13833,49822594,35197237,51579627
13842,41406532,49052341,49642629
13843,39244673,45109072,40382568
13847,41985262,44244351,37072844
13849,38784536,35321744,51071933
13855,45939909,55914220,55772166
13868,39641097,44414489,47889158
13875,56944093,57846016,52107533
13881,49172841,38802157,40727727
13882,43036711,55560140,42617883
13885,38371155,41308834,39019520
13888,58267711,53794315,38079648
13899,41578273,49030605,41972261
13901,58235170,40096694,43147649
13911,49610553,49788781,40400292
13917,59678988,48674184,35279055
13919,38282973,46291911,48950273
13930,35878178,42713848,41096681
13934,45902768,39627870,60283512
13935,59896547,38829976,42884777
13951,54479927,57544094,58635019
13955,58565793,37210059,34952811
13973,56299427,50363848,38803157
13978,44262638,39008682,37843418
13987,41805381,43866482,44170871
14009,44614973,44974970,48046350
14011,40841173,46656341,46481582
14016,39489229,35149275,35417633
14018,55203482,38191090,43150320
14025,35708263,40793901,49891042
14035,34906301,40286152,59775356
14042,54830615,35841951,38978107
14043,54015604,45591011,52381143
14044,55356803,39263010,55972329
14056,47118114,58038833,39699421
14058,41768519,42477091,46404399
14061,43137250,57107563,50409788
14067,46511048,60135318,46136160
14081,40136014,40168248,34796507
14084,54279249,51096367,41143336
14090,50387221,48635049,43976505
14094,52046276,40537987,53243317
14097,46059226,49961940,35451407
14099,39944124,50862192,50950103
14116,46510080,46164770,40922211
14123,56719469,42610637,43085230
14128,47967135,54738273,51300121
14130,46303443,44891405,40544134
14136,59685753,39794588,37557643
14138,40322788,52862109,34982964
14141,48626987,44692811,35152834
14151,50103032,59183271,50886787
14167,38823431,41461786,35230453
14169,42727014,38953708,57374330
14175,59040634,46746109,37315180
14186,53799049,36730543,45353781
14189,47841970,36093376,58196178
14191,36587908,56513568,38998713
14194,48213002,35258619,44571955
14205,46142687,41003355,44325464
14217,52543084,36660024,45992794
14219,46578331,41713706,54608321
14232,49208528,37999657,53750826
14234,38639769,42220069,54137185
14240,52687996,35522452,46325449
14245,35832000,57062083,46330516
14251,46619397,40781667,59754405
14255,39456309,50289367,43034363
14264,50691938,52241340,40035363
14267,39826525,55557598,42142053
14281,39624749,39839770,46328513
14289,45187164,42301994,52892835
14295,57031649,53003907,49107920
14302,35508225,48321056,40450370
14305,36366978,51983380,43485684
14306,39027112,49567998,48760305
14311,43252795,36265534,35495330
14321,39266701,53109262,57912609
14327,41685917,50345411,54255666
14331,54366830,56723678,49953025
14333,38075548,34743160,45187875
14334,52329571,36931148,52851286
14344,39770176,38793969,49386324
14351,57845131,48510838,43141527
14354,40295713,45550322,39520534
14358,41185820,49148502,36809036
14359,44741977,37289588,42027601
14364,48474477,41428868,59365707
14366,52962122,43163223,49574102
14368,43039584,44423610,45106884
14371,55090789,57759195,38231776
14375,45822610,51100734,55335808
14377,35078899,51091539,44970683
14378,49971463,59386024,39339653
14379,46586633,52649548,41844962
14380,47367667,49015044,49879546
14382,59609655,40624971,34726096
14391,40328021,53346449,56650169
14398,41722374,40033583,44604480
14402,45386587,36652364,42241113
14403,47882589,38510289,55291810
14411,47880370,48619709,44047918
14416,39827463,48443899,51575424
14425,41757066,59677109,57190511
14428,49363234,34554871,59236457
14430,56309256,43467437,51766013
14436,53928668,49281232,43783924
14439,42421392,45757399,52767382
14440,42890614,54197130,42304996
14448,42021796,53933345,45217642
14462,43875536,44181945,52109050
14463,59306404,45869707,38589944
14470,43439549,36490918,41407111
14479,52020624,43068650,38291058
14485,38200666,35268377,34969287
14488,38763521,49886315,56211343
14491,55269501,45793183,34982051
14506,40299602,34809178,43872575
14507,35495071,49881769,39452487
14514,45498413,39320825,48377503
14521,44625365,34988593,46545327
14524,40969428,46035183,55564409
14526,47195198,34572040,38936835
14531,55317211,37552957,41141924
14535,49957472,53553368,46307325
14537,42483733,52158077,58681082
14547,49952484,41451915,53810283
14552,35622209,49723853,42218009
14553,39068682,39718690,50318308
14561,41143606,45842715,43369484
14568,34765522,43018473,39278110
14569,41721199,39458175,40334937
14575,53118317,46384007,40907954
14591,57911311,39308028,54424558
14598,39384971,47924472,44711131
14601,41774643,51009376,50660654
14602,39606744,41944645,46596983
14606,39437572,49445923,44273417
14608,42140212,46209672,51284482
14609,50580234,45143329,36147276
14616,39834405,43390873,44485340
14624,36400160,35355807,41948232
14627,36023076,38117286,38835273
14631,48683320,43057954,50999319
14635,39205788,44982852,45041562
14638,60414348,36422384,38771403
14639,53967399,39872458,52491476
14640,57888063,42789674,52389313
14643,39830196,59354011,35516611
14644,35775919,39978856,47945733
14646,50690511,53900800,35781922
14647,35426927,35436116,58416539
14649,47469624,51152657,43049748
14654,39003015,44895789,34624085
14656,38712772,48177719,37558329
14668,35966844,38528371,41058316
14670,45617622,47840624,34622076
14671,45290003,41670706,57078329
14672,54806748,42091720,58119557
14675,42719265,52524749,49218876
14676,39878639,48189415,54897227
14684,52432449,39892814,46352394
14686,43568302,50496460,46779046
14687,55934490,59527370,37297775
14695,49975827,45017183,41845318
14699,55497241,35776663,50742094
14700,45215790,56084945,38612983
14705,53904116,48730972,42504289
14707,56661619,39826525,38461621
14717,41108044,54618995,58440400
14725,34754142,38058009,58536268
14734,35385413,41981686,37987655
14740,46480440,41680000,51456698
14748,57374754,45320353,44738236
14751,45813304,58559171,38897604
14752,46617942,54181449,41051699
14765,52572461,42808577,38392538
14781,41871278,35173417,51373928
14783,51944411,44668774,35840688
14793,53487852,35438883,37949226
14815,47756192,53055793,35962034
14820,55119694,35438268,47132046
14824,48398822,52194011,45205935
14827,51578364,57918374,40639228
14831,39823666,38380404,54031245
14835,49918734,37356514,58028111
14837,51559404,46020894,43715369
14838,34798936,44973819,37358340
14839,48886423,52350856,50168250
14847,35866285,36023076,34623229
14849,38294598,40265906,40431174
14850,40266556,60455327,41159871
14855,46497185,43063845,48766431
14856,45120135,34866674,42547231
14868,51189835,48253581,52392227
14869,42381486,58275616,39988848
14870,35149422,36702713,59998301
14876,39289285,50877398,42742281
14882,43703727,48231316,42340342
14884,52273937,37814803,56977143
14894,56703815,57037220,40179755
14896,47247694,48685774,42012122
14897,54422360,55148648,34781748
14900,51923648,40900195,49607382
14909,37851419,41128562,42529608
14911,43170142,48042576,39605182
14914,60266795,36901131,55789409
14921,41100106,37371241,44994516
14939,44780768,56979915,45457263
14945,44754438,60095208,44528638
14954,35318416,39319070,41667597
14962,43787462,37372448,37750689
14965,38300948,51359024,50762764
14974,37806159,43453790,40686656
14975,44486755,42179636,55606614
14984,43953324,41737254,35010164
14985,41276480,51977053,49732258
14986,55664673,34927647,59074098
14995,41367955,38574522,51073982
15016,55549267,40006078,48254562
15017,37526280,39508104,55933840
15018,40680781,39496017,57546488
15020,44930698,44665720,48078636
15026,41886427,54205809,55978576
15029,49513735,42556431,40296692
15032,57430673,57619186,41068798
15035,49918503,40564692,57984841
15036,49956051,42745431,35109819
15040,35616262,59449136,43743424
15047,42979573,54289559,48501624
15055,50951067,56897539,48311111
15059,50728328,56386378,42237849
15073,58524770,50795498,38592012
15081,47429763,38677063,52940178
15082,49779475,46173419,40862380
15085,40673006,42411742,35788863
15091,36141619,45226732,51101814
15092,57459884,41852153,42234397
15096,39153292,49665757,41826412
15104,46493419,51075688,46497838
15105,34739366,45378957,49150276
15121,39373230,42659272,39875084
15122,42124386,47542487,38899235
15145,56875994,45107061,56341103
15146,36212905,39758517,34566996
15148,51264699,55981316,38674835
15153,51432318,35551668,43487043
15154,60228096,58020721,46205763
15160,42183714,49708781,37445740
15161,57179839,52129170,44321000
15169,49079580,49003290,35144103
15172,38540314,49963923,37941284
15173,35758671,38418984,40539768
15174,51874974,44856759,47826815
15185,48421208,40834087,45252957
15192,36486732,53848156,49223809
15205,36521430,57595093,39336793
15207,36212962,44215429,56624160
15210,34985282,54901257,49441600
15213,55737546,45799639,51558483
15225,39709317,46457666,37532335
15227,52671592,51670223,38258488
15230,43550302,35708577,37558151
15231,39810045,50240288,39399065
15233,40381133,42328212,44734679
15240,45892170,38907164,37624721
15242,40848264,51110723,56772371
15243,44555964,49444560,57153559
15249,42320356,48367042,41803140
15250,37023604,43595119,42099554
15252,50379529,52691196,38207799
15257,40572583,50308919,38417551
15258,43039654,38209656,37471352
15264,53813534,49839322,42927398
15265,45689901,46950650,39330546
15266,58103084,41474680,50406571
15272,38892448,41093812,36093729
15275,34606402,48901360,58116215
15278,49711576,41417503,37266631
15300,39500612,37330378,43541323
15307,54701022,37172602,37936138
15312,48246644,36847402,53506444
15313,48291366,36288176,41704124
15321,41678570,48756550,48413780
15327,37209879,44824117,35780406
15329,55940243,35387227,39740495
15330,37323364,42381902,36475570
15333,39334814,43347536,36188645
15336,51012335,55275768,41372120
15342,46337637,60404181,39016131
15346,59232024,45466090,44140470
15347,56124885,40506382,38508836
15354,36391606,35690474,43584244
15377,48056489,56397191,47084190
15378,42381557,44983349,39908098
15384,36176389,36039652,42460205
15388,59591843,40256575,43543483
15405,43715369,55244995,46727465
15406,52150394,40835508,39499242
15407,54142036,43619465,54114651
15408,56362930,37936197,43826184
15421,48378495,49748620,52432326
15426,48011275,34678374,42744660
15427,51316983,36449898,39839001
15428,43376193,38931673,41946475
15444,54373482,37807161,40286152
15448,38351906,39066721,41397746
15449,43277573,47886247,44149294
15452,44054940,39616238,59460266
15454,46096079,35622438,36233507
15461,34999774,60204993,59439970
15464,37270093,45038118,35040427
15470,50514275,39770176,59579385
15471,39653155,41685917,36116184
15474,59213014,39658993,45229579
15483,59309459,41919554,43973185
15492,49293967,36809036,60344818
15493,47597659,48268507,38884538
15504,50140087,38057604,57870638
15508,37289588,37888960,36110718
15511,46850007,43552274,54778630
15517,39881566,56023612,44044079
15524,53954896,40195711,50375156
15532,36012422,60281914,47082262
15533,50615122,58890571,59547630
15534,50703939,39260816,34876551
15538,50665260,37497842,50456815
15544,35504830,41979458,60397318
15545,35080845,34600612,55844680
15549,46241700,59102750,58648987
15550,34774032,36248622,39148080
15553,37613215,34776245,39061511
15560,43360372,40610226,49753203
15562,56813923,44466713,45257839
15566,57444917,53928065,39475860
15569,35073650,50773748,40428931
15574,51730611,37603407,38990742
15576,51641336,50395010,50928012
15578,49600048,38703853,36861255
15583,39490194,44617871,35218493
15584,43865421,48454256,45372665
15590,41399039,50886787,34744959
15591,37883682,40290837,58163839
15593,45991332,51311947,40024406
15595,34791383,55022486,52114439
15600,51578955,44509253,34893279
15604,46314863,37879448,35139127
15608,58858366,51464993,35630842
15626,44878494,41674613,41965692
15631,39656759,53571520,38613323
15634,52826936,48247784,51083449
15637,59791411,46050840,35372399
15638,57320407,39309546,60460748
15651,42090624,52338699,44205664
15652,46890440,52170706,45492499
15654,43154617,46563293,48263664
15662,42427065,51328292,37344890
15663,42413910,59197257,35938944
15664,44388133,47235002,45384172
15666,39317170,44773296,44231209
15669,47486159,39441129,40081417
15675,59976809,40496911,46657813
15681,41942769,40231773,48960933
15683,38903607,38048144,60122877
15684,47848016,51328292,47118741
15685,37735577,47581938,48592602
15689,40207353,55092072,49971821
15692,35983775,45972556,37833395
15693,57062083,59435056,43252160
15697,41915327,46494476,44538766
15705,45949553,46021362,56199022
15710,53743470,35282489,39664662
15716,44298160,51439660,38893080
15722,48032119,34752763,35453653
